GeneID,GSM3024820,GSM3024822,GSM3024824,GSM3024826,GSM3024828,GSM3024830,GSM3024832,GSM3024834,GSM3024836,GSM3024838,GSM3024840,GSM3024842,GSM3024844,GSM3024846,GSM3024848,GSM3024850,GSM3024852,GSM3024854,GSM3024856,GSM3024858,GSM3024860,GSM3024863
105372893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372894,0,0,0,0.6808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372895,0,0,0,0,0.0433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02943,0,0,0,0,0,0,0
105372897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642587,108.6,0,24.14,0,1.454,49.11,3.431,0.9005,22.28,16.1,0,0,39.99,0.6364,37.27,0,18.05,0,47.76,0.05423,28.55,0
406988,0,0,7.685,0,0,67.77,34.62,0,20.23,25.67,0,0,27.51,0,26.61,0,0,0,0,0,28.57,0
105372898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07491,0,0,0,0,0,0,0
105372899,0,0,0,1.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01081,0.04492,0,0,0,0,0,0,0
57172,0,5.432,1.048,5.257,7.258,4.155,2.934,1.93,1.36,0.8723,0.6921,0,1.329,3.762,9.499,4.173,0.8337,0,0.7361,0.3028,1.016,0.1703
3914,65.87,25.03,18.35,35.33,35.78,48.44,28.85,14.03,7.19,9.344,1.245,217,17.77,1.307,24.01,2.315,31.79,6.266,2.527,0.1989,9.928,0
100422894,0,0,18.12,0,0,14.81,0,0,6.994,14.23,0,0,18.01,0,0.78,0,0,0,0,0,7.91,0
101930114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50486,0,0,1.658,0,0,0.7841,0,0.3261,0.8024,0.7534,7.074,0,0.9423,1.895,0,0.2139,26.02,0,0,0.333,0.5186,0
3290,6.883,8.179,5.222,0,32.87,6.297,47.47,4.143,6.68,5.605,2.137,0,7.914,16.39,4.652,6.324,10.42,0,30.62,3.677,9.897,0
80342,2.962,4.263,1.815,24.26,5.662,4.293,5.268,0.7372,0.442,0.8105,1.656,1.895,1.569,1.192,1.25,3.262,6.476,0,3.4,0.708,2.482,0.9796
148304,10.39,0.01665,1.286,0,0.07141,5.426,0,0,0.9587,0.9628,3.62,0,1.46,1.47,0.848,1.1,4.88,0,0.7939,0.9398,0.7961,0.09553
3664,3.184,6.975,17.31,63.62,16.15,41.14,1.93,7.065,12.89,23.89,33.93,0.009641,26.08,7.935,4.57,9.159,11.92,0.006647,42.67,21.08,12.06,4.96
27042,0,2.248,3.907,4.367,5.263,7.056,5.42,3.362,1.309,2.704,4.75,0,3.529,2.81,1.611,3.047,0.1848,6.598,8.262,2.958,5.821,5.143
255928,3.834,7.528,0.1682,0.002645,6.981,0.02376,2.199,0.961,0.1879,0.1436,0.1919,0.07967,0.05778,0.00271,5.883,3.17,15.62,0.1142,4.659,0.02095,0.306,0
574036,0,8.595,0.3058,0,0,0.2243,87.8,19.48,0.8264,2.005,2.029,0,1.456,0.9646,5.576,0,0,0,0,0.5612,1.068,0
56256,0.08024,0.26,0.4071,0,1.717,0.4153,2.603,0.1546,0.3941,0.5825,0.5146,0,1.976,0.9865,0.5642,0.08223,0.03604,0,0.235,0.4585,0.4519,0.009818
107985257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55733,0,0,1.418,0,4.833,1.838,0,0.2116,1.271,1.496,2.05,6.011,3.035,1.5,5.846,3.317,2.304,0,2.598,0.7642,1.434,0.08881
3756,0.2336,1.788,0.864,0,5.325,0.723,8.154,0.03649,0.03223,0.1059,0.3282,0.005129,0.7488,0.3536,5.577,7.214,1.186,0.003536,0.8069,0.06567,0.1272,0.07915
105372901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100874296,0,0,0,0,0,0,0,0,0,0,0,0,0.02264,0,0,0,0,0,0,0,0,0
105372902,0,0,0.1635,0,0,0.1151,0,0,0.2209,0.06913,0.05597,0,0.01596,0.02845,0,0,0.05161,0,0,0.009999,0.01428,0
55758,9.367,1.805,10.81,2.575,3.32,10.78,16.22,6.323,9.885,11.88,10.08,0.5825,14.43,14.3,3.579,2.793,5.697,0,1.798,8.267,11.57,18.4
7188,0.02759,0.6542,1.952,4.716,6.329,2.847,1.866,1.494,1.405,2.375,1.232,0,3.319,3.797,0.6151,0.1357,2.644,0,6.087,1.999,2.239,2.559
107985258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2341,0,0,0,0,0
84791,0,0,0,0,0,0,0,0,0,0,0,0,0.02792,0,0,0,0,0,0,0.01749,0.1498,0
107985259,0,0,0,0,0.07316,0,0,0.1874,0,0.01604,0,0,0,0,0,0,0,0,0,0,0,0
343035,1.25,0.04076,0.04985,0,4.581,0,0,0,0,0.0115,0.01552,0,0,0.007886,1.207,0.7639,0.1288,0,0,0,0.003957,0
107985261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779,0.6076,0,1.618,0,0.2129,1.641,1.216,0.7634,0.4903,1.537,1.152,0.989,2.313,1.635,0.8647,1.399,3.949,0,0,1.838,1.985,1.746
105372903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09694,0,0,0,0,0,0
105748977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4751,0.06977,0,0.09925,112.9,3.012,0,4.775,1.402,0.04768,0.08394,0,6.359,0.1034,0.005757,0.335,1.201,10.8,3.268,5.449,0.1295,1.681,3.141
91548,0,0,0,0,0.1762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9926,0,0,0.7817,0,0.9104,1.674,0.1366,0.3285,0.9071,1.294,0.8079,0,2.413,1.949,0.0127,0,1.63,0.06704,1.721,2.45,1.148,3.142
102723727,0,0,0,0,0.1136,0,0,0,0,0,0.05042,0,0,0,0,0,0,0,0.1011,0,0,0
25896,0.7827,7.767,3.221,0,3.191,3.743,6.471,0.2795,2.328,2.711,2.907,1.376,7.168,4.851,7.493,17.62,6.278,0,4.121,6.662,4.608,4.792
51514,0.7379,5.203,0.2907,0,2.973,0.02708,7.779,0,0.2161,0.199,0.0158,11.41,0.4956,0.269,7.203,2.353,18.75,6.076,20.33,0.2371,2.051,4.798
100131205,1906,1589,342.6,1963,148.2,310.7,67.77,115.4,247.7,375,293.7,1010,190,134.1,345.4,109.7,435.5,1.166,245.7,123.3,349.8,148.3
100422947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5525,0.01095,3.271,4.379,1.725,1.394,5.702,0.7296,1.997,4.09,4.225,3.871,0,12.07,14.4,1.051,1.938,4.209,1.396,8.036,11.54,4.063,2.668
107985262,0,0,0,0,0,0.2199,0,0,0,0,0.07129,0,0.1017,0.09058,0,0,0,0,0,0.02547,0.03637,0
692157,0,0,4.726,0,1.258,4.4,0,0,0,10.75,2.511,0,12.73,24.25,0,0,9.262,0,0,8.473,7.828,5.467
55248,3.401,2.979,0.8194,0.1382,8.295,0.7571,0.6807,10.36,0.4868,1.18,0.3681,0.00583,1.016,0.8444,2.151,0.8038,20.79,0,0,1.511,1.842,0.8547
105372906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6406,0,0,0,0,0,0
29937,0,56.48,16.85,0.0402,9.86,15.53,22.47,34.12,11.98,17.03,19.28,9.567,20.01,20.71,0.4564,0.1023,5.902,0,14.29,43.31,10.87,7.938
105372907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,2.783,0.8421,54.4,0,12.93,106.7,4.752,31.28,17.9,68.92,20.58,17.16,80.08,28.7,22.08,20.51,5.585,0,0,3.688,2.261,1.67
149647,0,1.152,0.01883,0,4.868,1.912,0.6894,0,0.07633,0.2628,1.564,5.073,0,0.03277,4.722,1.384,1.159,0,2.456,0.02304,0.296,0
102723761,0,0,0,0,0,0,0.03779,0,0,0,0,0,0.00441,0,0,0,0,0,0,0,0,0
55509,0,0.04932,0.2468,0,6.612,0.531,0.08604,0.9485,0.1482,0.5914,1.432,0,0.174,0.1312,13.27,1.244,0,0,0.6586,0.02516,0.2873,0
25936,0.02272,0.1705,0.7915,0,1.275,1.022,0.2824,0.3817,0.7207,0.9136,0.6369,0,1.463,1.324,0.4676,0.149,1.41,0,0,1.937,1.307,0.9637
128387,0,8.401,1.038,0,0.03129,1.056,2.901,1.567,2.425,0.7339,0.09718,0,2.51,2.646,3.676,0,1.792,1.256,13.3,4.052,2.316,2.992
149643,0,0,0,0,0,0,0,0,0,0.1449,1.027,0,0.251,0.07454,0,0,1.082,0,13.23,0.131,0.1122,0
642946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28982,5.082,2.739,1.867,0,18.91,2.418,8.214,1.449,1.868,1.704,3.544,1.215,5.218,4.332,4.171,0.5157,8.044,0.004854,28.99,6.405,4.045,6.094
79805,0.4599,0,1.507,0,3.945,0.2332,1.906,0.3725,0.7857,0.7992,0.07466,0,1.533,1.075,5.182,0.9425,2.081,0,0.3991,0.6462,0.9268,0.5127
90806,7.002,3.448,3.215,0.05531,5.511,6.415,1.796,0.3933,2.471,2.489,1.832,0,5.842,5.06,0.5642,10.91,1.413,0.8163,0,8.489,3.369,6.238
26750,0.1424,10.43,36.34,0.005735,8.895,7.726,2.217,7.9,6.732,7.455,9.154,0.003387,18.13,23.85,9.568,0.7587,7.77,0.00467,14.2,54.83,13.09,12.32
105372912,0,0,0,0,0,0,0.0278,0,0,0,0,0,0,0,0,0,0,0,0,0.00271,0,0
100505832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100861504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5629,0.05829,0.9982,0.09729,0,0.1194,0.2621,0.8418,0,0.03187,0.2693,1.011,3.682,0.1252,0.1654,0.6424,0.1338,1.48,0,0,0.1325,0.1757,0.05705
105372911,0,0,0,0,0.1059,0,0,0,0,0,0,0,0,0,0,0,0.3465,0,0,0,0,0
56950,0.4571,0.958,11.22,0,24.56,8.577,5.83,12.13,3.369,6.306,26.84,4.921,15.53,9.882,3.673,4.872,1.877,0,0.255,2.917,4.586,2.493
107985263,0,0.07339,0.102,0,0,0.1317,4.374,0,0,0.01725,0.06985,0,0.2988,0.1331,0,2.249,1.288,0,0,0.08111,0.01782,0
5784,1.368,1.538,3.289,0,2.745,7.68,3.337,1.622,1.795,4.789,2.482,8.854,6.716,4.703,3.684,4.323,0.9418,2.824,2.704,3.014,2.881,1.288
1063,0.8892,8.202,1.049,0.0283,6.973,0.4326,2.226,3.853,1.793,0.3452,0.5632,4.424,0.8112,0.2391,2.355,5.247,8.244,12.38,5.516,0.5515,4.288,5.174
105372916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,0,1.181,0.3015,0,4.459,0.2281,3.658,0.4525,0.01509,0.06517,0.3097,0,0.05561,0.1253,0.4645,4.301,0,0,0.4138,0.8115,0.1609,0
105372919,0,0,0,0,0.1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03315,0
51133,5.997,5.413,14.54,54.04,8.401,19.73,3.203,11.55,9.559,13.77,12.84,0.005316,29.6,20.89,3.807,3.687,4.902,23.56,7.854,33.5,23.36,33.82
7399,0.9597,20.47,0.7313,3.041,21.32,0.6372,16.59,3.675,0.08583,0.1911,0.6599,6.345,0.09828,0.2795,12.93,11.7,26.22,12.99,23.28,0.1041,0.5956,0.652
102723833,0,0,0.2821,0,3.084,0,9.147,0,0,0,0,0,0,0,0,0,7.72,0,0,0.05752,0,0
105372918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03381,0,0,0,0,0
107985596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,0.2401,3.019,0.2597,8.599,2.333,0.235,0.2773,0.5199,0.08163,0.1659,0.1389,0,0.5838,0.1977,0.8805,1.994,4.459,0,2.748,1.333,0.08386,0.06631
107985461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372920,0,0,0,0,0,0,0.3143,0,0,0,0,0,0,0,0,0.8119,0,0,0,0,0,0
55105,0,11.56,2.176,0.201,1.695,4.893,3.584,3.898,1.382,3.688,3.302,0.6423,2.876,2.995,0.8686,0.03653,1.574,22.16,0,2.185,2.33,1.619
128153,0,2.053,1.188,0,4.349,0.3455,7.892,5.133,0.2781,0.6164,0.04302,0.0108,0.7396,0.4591,0.251,1.676,0,0,5.247,0.9266,0.8872,1.528
103752555,0,0,0.8774,0,0,1.393,0,4.704,1.673,0.1746,0.6185,0,0.3528,0.1796,0,0,0,0,0.7083,0.6629,1.713,6.925
100885798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51018,0.004607,2.838,1.908,0,4.136,1.526,0,6.678,1.063,1.217,2.217,0,2.03,1.699,1.956,3.478,0.1573,0,0.05397,2.601,2.378,2.077
728463,0,0,0,0,0,0.04567,0,0,0,0,0,0,0.114,0.2032,0,0,0,0,0,0,0.03398,0
7042,0,0.487,2.968,0,1.462,2.229,0.7099,0.1982,3.808,2.537,0.2596,0.1811,3.557,10.19,0.383,1.966,0.9347,0,0,0.806,1.721,0.07452
103611157,0,0.02846,0.01582,0,0,0,0,0,0,0.01338,0,0,0.0309,0.1239,0,0,0,0,0,0,0,0
440714,0,0,0,0,0.2192,0,0.4754,0,0,0,0,0,0,0,0.1712,0.9823,0,0.0393,2.145,0,0,0
105372924,0,0,0,0,0,0,0.4938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127018,0.174,0.0694,0.5608,0,0.397,0.5918,1.897,0.5339,0.3151,0.644,0.4426,0,1.088,1.219,0.828,0,1.413,0,0.8385,1.679,0.8828,1.225
107984018,0.1943,0,0.03827,0,0,0.02495,0,0,0,0,0.08007,0,0.008303,0.0111,0.1333,0.147,0.02685,0,0,0.005201,0.003713,0
102723886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193,0,0
107985272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643136,16.54,15.02,6.13,12.52,12.28,4.606,21.41,9.737,3.174,4.48,8.539,10.58,7.344,6.35,49.07,5.994,52.82,0.5598,10.86,5.482,4.733,3.109
105372926,0,0,0.006471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55532,2.577,0.1874,0.05211,0,3.886,0,0.1038,0,0.1073,0.03358,0,0,0.002423,0,1.385,0.5684,0.07834,0,0.7833,0.009106,0.02817,0
107985281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,3.614,33.31,17.48,0.01509,16.76,19.05,4.217,6.91,8.424,16.25,9.731,0.01782,25.94,22.59,9.278,5.682,6.772,20.7,17.68,28.36,28.62,15.44
10380,0.1801,3.092,4.155,0,7.467,2.392,3.203,0.9876,1.846,3.447,1.374,0,4.152,4.576,4.014,4.256,2.714,1.52,0.3125,4.457,5.309,5.009
55699,0,7.344,13.72,30.76,22.84,16.86,8.683,71.26,14.07,12.73,9.787,3.32,33.71,24.58,7.395,0.1858,5.351,0.008494,19.13,64.01,27.24,20.52
105373475,0,0.1086,0,0,0,0,0.1894,0,0,0,0.05168,0,0.02948,0,0,0,0,0,0,0,0,0
406997,0,0,0.9853,0,0,0,10.72,0,2.13,0.6666,1.687,0,4.041,3.257,0,0,0,0,0,4.46,0.6883,6.61
406969,0,0,0,0,0,0,8.535,0,0.6891,0.4314,0,0,3.237,3.106,18.45,0,0,0,0,4.368,1.782,0
25782,59.24,25.7,13.21,0,20.4,13.63,25.77,15.41,9.668,11.26,8.617,0.008991,18.79,19.06,21.19,11.31,48.29,6.368,4.51,19.63,11.41,14.11
100302234,0,0,37.8,0,2.04,35.37,0,34.25,21.67,25.93,46.61,0,27.36,22.77,15.93,0,0.8346,0,0,44.14,34.16,79.12
677818,0,0,23.66,0,1.277,22.14,0,21.44,13.56,16.23,29.18,0,17.13,14.25,9.974,0,0.5224,0,0,27.63,21.39,49.53
6791,0,12.94,4.259,29.97,28.4,3.277,34.6,2.741,2.528,2.063,0.7001,1.344,2.01,2.638,0,7.437,9.039,0,13.94,0.647,5.702,23
105372929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4139,0,7.196,2.382,0.9634,2.777,1.678,3.169,0.9554,1.598,2.424,1.059,0.002598,2.574,2.827,0.9615,2.843,2.984,0,0,2.512,1.37,6.434
79762,0.5007,0,2.264,0,0.05785,0.9064,0.9253,0.09057,1.27,1.173,2.516,0,0.6516,0.3001,0.1356,0,0,0,0,0.6879,2.22,0.8899
54996,0,1.587,1.634,0.1111,0.3531,1.841,3.268,3.316,2.814,1.587,3.503,0,5.17,5.557,3.01,1.978,0,0,10.32,5.926,3.819,0.7927
64757,4.34,0.6419,3.65,0,4.103,1.265,4.081,26.5,5.67,1.588,3.417,0.08354,3.413,1.316,3.677,9.717,0.4507,0,7.331,20.1,8.979,11.69
106481171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01479,0,0
101929730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100873924,0,0,0.0385,0,0.1485,0.9941,0,0,0.104,0.2605,1.252,0,0.4135,0.2345,0.4641,0,0.1216,0,0,0.2355,0.3362,0
3142,6.897,24.14,2.762,0,5.346,0.8075,4.439,7.884,3.875,3.598,1.874,0,1.381,2.841,0.9695,3.644,77.56,0,0.7315,2.501,5.255,3.55
105372930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985296,0,0,0,0,0,0,0.02586,0,0,0,0,0,0,0,0,0,0,0,0.08486,0,0,0
105372932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400804,0,0,0,0,1.657,0,0.6965,0,0,0,0,0,0.004712,0.004198,0,0,0.09141,0,0,0,0.1433,0
105372934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107985462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221,1.045,0.02315,0.4634,0.03061,0.4668,0.5137,7.124,0,0.3223,0.8034,0.4275,9.628,0.7441,1.12,1.459,0.2337,5.316,0,0,1.611,0.5036,0.2059
105372945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004979,0,0,0,0,0,0.0035,0,0
107985300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372950,0,0,0,1.217,0.2764,0,0,0.4721,0,0,0,0,0,0,0,1.549,0,0,0,0,0,0
110806276,0.08638,0.0884,0.2458,0,3.224,0,5.758,7.664,0,0,0,0.4438,0.04799,0.04276,0,11.47,0,0.136,0,0.06013,0.08584,0
107985307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100189378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105372956,0.6787,2.084,1.014,0,1.117,0.51,0,0,0.1739,0.4491,0.7438,0,0.1414,0.08401,1.222,4.591,0.3048,2.938,12.26,0.08859,0.3373,0.1246
79802,1.831,0.5265,0.4366,15.64,7.962,0.04076,7.244,1.084,0.1296,0.2392,0.4841,0.5873,0.2616,0.954,0.1555,0.9221,21.71,0.3157,11.3,0.6828,0.9791,0.1024
9015,0,11.81,0.7315,0,3.961,1.253,1.616,0.5338,0.8144,0.3381,0.4589,0,1.526,1.281,0.8435,0.07855,1.176,0,0.4365,1.501,1.5,0.05862
100506161,0,0,0,0,0,0,0,0,0,0,0,0,0.02214,0,0,0,0,0,0,0,0,0
107985318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375056,6.068,12.03,11.31,2.968,4.084,14.1,2.964,4.013,8.365,18.98,14.53,0.5205,16.07,13.38,3.898,2.826,5.23,6.491,5.396,55.39,12.54,26.82
64853,0.7706,4.172,4.677,1.695,4.511,4.751,0.4254,8.506,8.351,19.02,4.036,19.58,10.93,13.49,10.09,0.3845,0.02006,16.76,3.445,15.83,5.155,14.91
148362,0.5233,1.522,3.862,0,2.511,6.879,2.945,2.186,4.253,7.4,1.835,0,10.58,9.622,2.031,3.824,1.625,6.208,4.057,10.6,6.812,4.906
400823,1.729,0.07723,0.1366,0,1.431,0.2199,0.08165,0,0.5133,0.2212,0.1203,0,0.3773,0.9,1.365,0,1.319,0,5.572,0.3987,0.2591,0.04029
105372984,0,0,0,0,0,0,0,0,0.08729,0,0,0,0,0,0,0,0,0,0,0.01976,0,0
84976,0.4164,3.901,4.685,0,6.165,3.477,23.41,5.811,2.545,4.126,3.365,2.423,7.303,7.528,25.44,3.007,18.29,0.004203,4.253,10.17,4.032,1.254
102724046,0,0,0,0,0,0,0.1845,0,0,0,0,0,0,0,0,0,0.2785,0,0,0,0,0
107985323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,0.09941,4.571,2.364,0,16.37,4.529,2.121,3.918,0.3239,1.955,1.314,0,7.251,2.074,11.06,6.252,16.81,0,0.3327,4.48,2.173,0.9591
55061,3.634,3.404,0.8423,0,1.245,1.091,1.224,0.1321,0.2217,0.7355,0.1592,0,1.661,0.4902,2.717,1.82,8.479,0,0,1.683,0.2293,0.6351
105373025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164127,3.9,0.9314,0.04227,0,2.813,0,9.263,0.03482,0,0,0,0,0,0,0.02548,0,1.769,0,0,0,0.07383,0
105373034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388743,1.221,21.36,3.674,23.76,11.74,14.21,12.71,0.08758,0.6619,0.5541,0.117,0,1.619,0.2032,5.597,2.585,2.284,0,1.173,0.115,0.597,0
105373281,0,0,0,0,0.04902,0,0,0,0,0,0.02175,0.01275,0,0,0.01532,0,0,0,0,0,0,0
824,0.3004,16.15,37.86,31.37,11.21,40.11,5.379,57.11,24.52,51.45,51.55,1.993,34.52,34.33,16.28,10.1,5.288,5.181,11.6,30.49,28.35,11.49
105373046,0,3.614,0.0687,0,0,0.1008,0.1437,0,0,0.02905,0.8821,0.03446,0.1845,0.1345,0,0,0.2169,0,0,0.07354,0.15,0
105373041,0,0,0,0,0,0,0,0,0,0,0,0,0.09324,0,0,0,0,0,0,0.1168,0,0
7159,0,8.374,7.063,0.1481,14.9,8.054,0.3283,5.668,4.131,8.366,7.418,2.419,9.897,8.762,12.41,7.311,3.482,11.31,13.85,9.691,7.549,6.581
441124,9.85,47.73,4.612,6.548,6.555,4.351,15.32,8.376,2.551,2.949,2.493,4.169,3.598,2.579,10.76,15.32,16.56,0.0814,30.03,2.785,9.256,17.48
100287497,0,4.946,0.7634,0,2.486,1.262,0.1631,0.1848,1.161,0.9685,0.6464,0,3.595,2.589,1.054,2.59,0,0.005678,4.338,2.001,2.011,3.389
105373061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373056,0,0,0,0,0.05374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23219,0.372,0.3233,1.174,0,1.695,1.167,4.152,0.3684,0.3274,0.8817,0.7453,0.3246,1.895,2.155,4.314,0.587,0.1387,0,1.864,1.962,1.859,2.937
8560,0.7787,0,5.661,0.4455,5.059,5.477,9.382,2.085,4.154,6.21,4.04,0.2268,14.9,13.71,2.115,2.931,15.36,0,0.06206,63.78,4.667,19.65
101927143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03357,0,0
101927164,0,0,1.262,0,0,0.4423,0,0.1979,0.01476,0.4157,1.346,0,0.7199,0.9123,0,0,0,0,0,0.6915,1.116,0.1691
4931,4.082,3.786,6.092,1.681,1.732,8.051,4.175,5.642,4.859,6.955,12.41,0.03498,8.838,7.871,14.06,9.135,4.458,30.16,5.413,8.397,9.206,14.1
100313769,0,31.3,39.99,0,0,26.52,0,8.716,22,5.422,20.38,0,21.46,27.36,0,0,0,0,0,15.87,19.73,58.29
29097,0,0,2.682,11.02,2.159,2.486,0.08073,1.944,1.729,0.7059,2.412,0.121,3.227,2.12,6.177,0.02085,8.591,0,1.324,4.913,2.031,1.469
80232,0.1265,2.636,6.994,0.05919,2.124,10.67,0.7239,7.509,4.9,7.335,4.525,14.48,8.521,8.128,0.9997,0.5923,14.9,0,0.3188,11.39,9.053,13.83
100616468,0,0,0,0,0,1.197,0,0,0,0.4314,0,0,2.49,2.662,0,0,0,0,33.25,2.184,0.2227,0
149111,0,0,0.07653,0,3.202,0.2418,3.547,2.166,0.1273,0.05477,0.2822,0.1417,0.1322,0.2254,1.377,0,2.138,0,4.686,0.08642,0.08739,0
102723817,0,0,0.008311,0,0.0481,0,0,0,0,0,0.007114,0,0,0,0,0,0,0,0,0.002542,0,0
105373106,0,0.006729,0,0,0,0,0,0,0,0.02848,0,0,0.01461,0.01302,0,0,0.01181,0,0,0.004577,0,0
107985338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08064,0,0.1753,0,0,0
105373108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105373109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05851,0
127602,0.8375,3.745,1.314,5.079,2.979,0.8217,10.49,1.846,0.6315,1.474,0.5514,4.05,3.072,3.658,5.071,4.91,7.434,2.697,11.31,2.889,1.068,4.2
